ticket_id,jira_status,jira_id,reason,total_attachments,successful_attachments,failed_attachments,attachment_type,created_at,updated_at
463,success,FTJM-47833,,1,1,0,conversation,2025-08-25T23:19:21.126898,2025-08-25T23:19:21.126898
465,success,FTJM-47835,,0,0,0,none,2025-08-25T23:19:21.833657,2025-08-25T23:19:21.833657
472,success,FTJM-47838,,0,0,0,none,2025-08-25T23:19:23.322664,2025-08-25T23:19:23.322664
507,success,FTJM-47839,,0,0,0,none,2025-08-25T23:19:23.522449,2025-08-25T23:19:23.522449
536,success,FTJM-47841,,0,0,0,none,2025-08-25T23:19:25.025570,2025-08-25T23:19:25.025570
464,success,FTJM-47834,,2,2,0,attachment,2025-08-25T23:19:25.266581,2025-08-25T23:19:25.266581
471,success,FTJM-47837,,2,2,0,mixed,2025-08-25T23:19:25.630464,2025-08-25T23:19:25.630464
467,success,FTJM-47836,,1,1,0,attachment,2025-08-25T23:19:28.028294,2025-08-25T23:19:28.028294
508,success,FTJM-47840,,1,1,0,attachment,2025-08-25T23:19:29.004085,2025-08-25T23:19:29.004085
569,success,FTJM-47844,,1,1,0,attachment,2025-08-25T23:19:29.080231,2025-08-25T23:19:29.080231
570,success,FTJM-47845,,1,1,0,attachment,2025-08-25T23:19:29.213327,2025-08-25T23:19:29.213327
562,success,FTJM-47842,,2,2,0,conversation,2025-08-25T23:19:29.378496,2025-08-25T23:19:29.378496
568,success,FTJM-47843,,2,2,0,mixed,2025-08-25T23:19:29.615662,2025-08-25T23:19:29.615662
583,success,FTJM-47848,,0,0,0,none,2025-08-25T23:19:29.853436,2025-08-25T23:19:29.853436
582,success,FTJM-47847,,1,1,0,attachment,2025-08-25T23:19:30.849049,2025-08-25T23:19:30.849049
588,success,FTJM-47849,,0,0,0,none,2025-08-25T23:19:31.127520,2025-08-25T23:19:31.127520
571,success,FTJM-47846,,2,2,0,mixed,2025-08-25T23:19:31.145708,2025-08-25T23:19:31.145708
590,success,FTJM-47850,,0,0,0,none,2025-08-25T23:19:31.349910,2025-08-25T23:19:31.349910
591,success,FTJM-47851,,0,0,0,none,2025-08-25T23:19:31.997743,2025-08-25T23:19:31.997743
592,success,FTJM-47852,,0,0,0,none,2025-08-25T23:19:32.341482,2025-08-25T23:19:32.341482
594,success,FTJM-47853,,0,0,0,none,2025-08-25T23:19:32.897842,2025-08-25T23:19:32.897842
595,success,FTJM-47854,,0,0,0,none,2025-08-25T23:19:33.470716,2025-08-25T23:19:33.470716
598,success,FTJM-47855,,0,0,0,none,2025-08-25T23:19:33.703586,2025-08-25T23:19:33.703586
602,success,FTJM-47857,,0,0,0,none,2025-08-25T23:19:35.155868,2025-08-25T23:19:35.155868
603,success,FTJM-47858,,0,0,0,none,2025-08-25T23:19:35.577603,2025-08-25T23:19:35.577603
599,success,FTJM-47856,,1,1,0,attachment,2025-08-25T23:19:35.604763,2025-08-25T23:19:35.604763
604,success,FTJM-47859,,0,0,0,none,2025-08-25T23:19:35.784536,2025-08-25T23:19:35.784536
608,success,FTJM-47862,,0,0,0,none,2025-08-25T23:19:37.169540,2025-08-25T23:19:37.169540
607,success,FTJM-47861,,1,1,0,conversation,2025-08-25T23:19:37.710670,2025-08-25T23:19:37.710670
610,success,FTJM-47864,,0,0,0,none,2025-08-25T23:19:38.188074,2025-08-25T23:19:38.188074
605,success,FTJM-47860,,3,3,0,conversation,2025-08-25T23:19:38.603037,2025-08-25T23:19:38.603037
611,success,FTJM-47865,,0,0,0,none,2025-08-25T23:19:38.638693,2025-08-25T23:19:38.638693
609,success,FTJM-47863,,1,1,0,conversation,2025-08-25T23:19:39.014684,2025-08-25T23:19:39.014684
613,success,FTJM-47867,,0,0,0,none,2025-08-25T23:19:39.598280,2025-08-25T23:19:39.598280
612,success,FTJM-47866,,1,1,0,attachment,2025-08-25T23:19:40.014593,2025-08-25T23:19:40.014593
617,success,FTJM-47868,,0,0,0,none,2025-08-25T23:19:40.193702,2025-08-25T23:19:40.193702
619,success,FTJM-47869,,0,0,0,none,2025-08-25T23:19:40.594714,2025-08-25T23:19:40.594714
620,success,FTJM-47870,,0,0,0,none,2025-08-25T23:19:41.102260,2025-08-25T23:19:41.102260
625,success,FTJM-47873,,0,0,0,none,2025-08-25T23:19:42.760555,2025-08-25T23:19:42.760555
623,success,FTJM-47872,,1,1,0,attachment,2025-08-25T23:19:43.555719,2025-08-25T23:19:43.555719
626,success,FTJM-47874,,1,1,0,attachment,2025-08-25T23:19:44.265041,2025-08-25T23:19:44.265041
622,success,FTJM-47871,,4,4,0,mixed,2025-08-25T23:19:44.903056,2025-08-25T23:19:44.903056
630,success,FTJM-47877,,0,0,0,none,2025-08-25T23:19:44.920242,2025-08-25T23:19:44.920242
627,success,FTJM-47875,,1,1,0,attachment,2025-08-25T23:19:45.080543,2025-08-25T23:19:45.080543
631,success,FTJM-47878,,0,0,0,none,2025-08-25T23:19:45.267785,2025-08-25T23:19:45.267785
628,success,FTJM-47876,,2,2,0,attachment,2025-08-25T23:19:45.559543,2025-08-25T23:19:45.559543
632,success,FTJM-47879,,0,0,0,none,2025-08-25T23:19:45.571188,2025-08-25T23:19:45.571188
634,success,FTJM-47881,,0,0,0,none,2025-08-25T23:19:46.824140,2025-08-25T23:19:46.824140
635,success,FTJM-47882,,0,0,0,none,2025-08-25T23:19:47.247510,2025-08-25T23:19:47.247510
638,success,FTJM-47883,,0,0,0,none,2025-08-25T23:19:47.911086,2025-08-25T23:19:47.911086
639,success,FTJM-47884,,0,0,0,none,2025-08-25T23:19:48.535962,2025-08-25T23:19:48.535962
640,success,FTJM-47885,,0,0,0,none,2025-08-25T23:19:49.144267,2025-08-25T23:19:49.144267
661,success,FTJM-47888,,0,0,0,none,2025-08-25T23:19:50.149254,2025-08-25T23:19:50.149254
654,success,FTJM-47886,,1,1,0,attachment,2025-08-25T23:19:50.886932,2025-08-25T23:19:50.886932
633,success,FTJM-47880,,3,3,0,conversation,2025-08-25T23:19:51.926902,2025-08-25T23:19:51.926902
680,success,FTJM-47889,,1,1,0,attachment,2025-08-25T23:19:52.126029,2025-08-25T23:19:52.126029
681,success,FTJM-47890,,1,1,0,attachment,2025-08-25T23:19:53.147546,2025-08-25T23:19:53.147546
682,success,FTJM-47891,,1,1,0,attachment,2025-08-25T23:19:54.020349,2025-08-25T23:19:54.020349
683,success,FTJM-47892,,1,1,0,attachment,2025-08-25T23:19:54.360290,2025-08-25T23:19:54.360290
684,success,FTJM-47893,,1,1,0,attachment,2025-08-25T23:19:54.660894,2025-08-25T23:19:54.660894
685,success,FTJM-47894,,1,1,0,attachment,2025-08-25T23:19:54.678301,2025-08-25T23:19:54.678301
687,success,FTJM-47896,,1,1,0,attachment,2025-08-25T23:19:55.767487,2025-08-25T23:19:55.767487
688,success,FTJM-47897,,1,1,0,attachment,2025-08-25T23:19:56.738288,2025-08-25T23:19:56.738288
686,success,FTJM-47895,,1,1,0,attachment,2025-08-25T23:19:57.111774,2025-08-25T23:19:57.111774
690,success,FTJM-47899,,1,1,0,attachment,2025-08-25T23:19:57.607874,2025-08-25T23:19:57.607874
689,success,FTJM-47898,,1,1,0,attachment,2025-08-25T23:19:57.647162,2025-08-25T23:19:57.647162
657,success,FTJM-47887,,7,7,0,mixed,2025-08-25T23:19:57.869760,2025-08-25T23:19:57.869760
696,success,FTJM-47903,,0,0,0,none,2025-08-25T23:19:58.471152,2025-08-25T23:19:58.471152
691,success,FTJM-47900,,1,1,0,attachment,2025-08-25T23:19:59.076692,2025-08-25T23:19:59.076692
699,success,FTJM-47904,,0,0,0,none,2025-08-25T23:19:59.129925,2025-08-25T23:19:59.129925
703,success,FTJM-47905,,0,0,0,none,2025-08-25T23:19:59.508474,2025-08-25T23:19:59.508474
704,success,FTJM-47906,,0,0,0,none,2025-08-25T23:20:00.003165,2025-08-25T23:20:00.003165
692,success,FTJM-47901,,1,1,0,attachment,2025-08-25T23:20:00.066258,2025-08-25T23:20:00.066258
706,success,FTJM-47907,,0,0,0,none,2025-08-25T23:20:00.780788,2025-08-25T23:20:00.780788
707,success,FTJM-47908,,0,0,0,none,2025-08-25T23:20:00.901769,2025-08-25T23:20:00.901769
694,success,FTJM-47902,,2,2,0,conversation,2025-08-25T23:20:00.983662,2025-08-25T23:20:00.983662
709,success,FTJM-47910,,0,0,0,none,2025-08-25T23:20:01.864707,2025-08-25T23:20:01.864707
725,success,FTJM-47911,,0,0,0,none,2025-08-25T23:20:02.498954,2025-08-25T23:20:02.498954
727,success,FTJM-47913,,0,0,0,none,2025-08-25T23:20:03.691951,2025-08-25T23:20:03.691951
726,success,FTJM-47912,,1,1,0,attachment,2025-08-25T23:20:04.596061,2025-08-25T23:20:04.596061
728,success,FTJM-47914,,1,1,0,attachment,2025-08-25T23:20:04.846397,2025-08-25T23:20:04.846397
730,success,FTJM-47916,,0,0,0,none,2025-08-25T23:20:05.021165,2025-08-25T23:20:05.021165
708,success,FTJM-47909,,4,4,0,mixed,2025-08-25T23:20:07.349903,2025-08-25T23:20:07.349903
733,success,FTJM-47918,,1,1,0,attachment,2025-08-25T23:20:07.501213,2025-08-25T23:20:07.501213
729,success,FTJM-47915,,2,2,0,conversation,2025-08-25T23:20:07.658040,2025-08-25T23:20:07.658040
732,success,FTJM-47917,,1,1,0,attachment,2025-08-25T23:20:08.322178,2025-08-25T23:20:08.322178
735,success,FTJM-47919,,2,2,0,conversation,2025-08-25T23:20:08.607663,2025-08-25T23:20:08.607663
739,success,FTJM-47923,,0,0,0,none,2025-08-25T23:20:09.062000,2025-08-25T23:20:09.062000
736,success,FTJM-47920,,1,1,0,attachment,2025-08-25T23:20:09.287596,2025-08-25T23:20:09.287596
738,success,FTJM-47922,,1,1,0,attachment,2025-08-25T23:20:09.444464,2025-08-25T23:20:09.444464
745,success,FTJM-47924,,1,1,0,attachment,2025-08-25T23:20:11.584954,2025-08-25T23:20:11.584954
746,success,FTJM-47925,,1,1,0,attachment,2025-08-25T23:20:11.911925,2025-08-25T23:20:11.911925
747,success,FTJM-47926,,1,1,0,attachment,2025-08-25T23:20:12.645864,2025-08-25T23:20:12.645864
752,success,FTJM-47929,,0,0,0,none,2025-08-25T23:20:12.651720,2025-08-25T23:20:12.651720
748,success,FTJM-47927,,1,1,0,attachment,2025-08-25T23:20:13.526688,2025-08-25T23:20:13.526688
737,success,FTJM-47921,,1,1,0,attachment,2025-08-25T23:20:13.612634,2025-08-25T23:20:13.612634
751,success,FTJM-47928,,1,1,0,conversation,2025-08-25T23:20:13.642561,2025-08-25T23:20:13.642561
755,success,FTJM-47931,,0,0,0,none,2025-08-25T23:20:13.736430,2025-08-25T23:20:13.736430
754,success,FTJM-47932,,0,0,0,none,2025-08-25T23:20:14.064995,2025-08-25T23:20:14.064995
757,success,FTJM-47934,,0,0,0,none,2025-08-25T23:20:14.772867,2025-08-25T23:20:14.772867
758,success,FTJM-47935,,0,0,0,none,2025-08-25T23:20:15.392996,2025-08-25T23:20:15.392996
749,success,FTJM-47930,,1,1,0,attachment,2025-08-25T23:20:15.741104,2025-08-25T23:20:15.741104
759,success,FTJM-47936,,0,0,0,none,2025-08-25T23:20:15.957856,2025-08-25T23:20:15.957856
756,success,FTJM-47933,,2,2,0,mixed,2025-08-25T23:20:16.676861,2025-08-25T23:20:16.676861
762,success,FTJM-47938,,0,0,0,none,2025-08-25T23:20:16.796513,2025-08-25T23:20:16.796513
760,success,FTJM-47937,,1,1,0,attachment,2025-08-25T23:20:17.413192,2025-08-25T23:20:17.413192
764,success,FTJM-47940,,0,0,0,none,2025-08-25T23:20:17.967844,2025-08-25T23:20:17.967844
765,success,FTJM-47941,,0,0,0,none,2025-08-25T23:20:18.284204,2025-08-25T23:20:18.284204
763,success,FTJM-47939,,1,1,0,conversation,2025-08-25T23:20:19.471521,2025-08-25T23:20:19.471521
768,success,FTJM-47943,,1,1,0,attachment,2025-08-25T23:20:19.976449,2025-08-25T23:20:19.976449
770,success,FTJM-47945,,0,0,0,none,2025-08-25T23:20:20.248689,2025-08-25T23:20:20.248689
771,success,FTJM-47946,,0,0,0,none,2025-08-25T23:20:20.908306,2025-08-25T23:20:20.908306
767,success,FTJM-47942,,3,3,0,attachment,2025-08-25T23:20:21.289316,2025-08-25T23:20:21.289316
773,success,FTJM-47947,,0,0,0,none,2025-08-25T23:20:21.351890,2025-08-25T23:20:21.351890
774,success,FTJM-47948,,0,0,0,none,2025-08-25T23:20:22.114287,2025-08-25T23:20:22.114287
776,success,FTJM-47949,,0,0,0,none,2025-08-25T23:20:22.477914,2025-08-25T23:20:22.477914
769,success,FTJM-47944,,8,8,0,conversation,2025-08-25T23:20:23.883878,2025-08-25T23:20:23.883878
786,success,FTJM-47952,,0,0,0,none,2025-08-25T23:20:23.896135,2025-08-25T23:20:23.896135
784,success,FTJM-47950,,2,2,0,conversation,2025-08-25T23:20:24.040810,2025-08-25T23:20:24.040810
785,success,FTJM-47951,,1,1,0,attachment,2025-08-25T23:20:24.300892,2025-08-25T23:20:24.300892
787,success,FTJM-47953,,0,0,0,none,2025-08-25T23:20:24.368088,2025-08-25T23:20:24.368088
788,success,FTJM-47954,,0,0,0,none,2025-08-25T23:20:24.752379,2025-08-25T23:20:24.752379
789,success,FTJM-47955,,0,0,0,none,2025-08-25T23:20:25.471311,2025-08-25T23:20:25.471311
792,success,FTJM-47957,,0,0,0,none,2025-08-25T23:20:26.491084,2025-08-25T23:20:26.491084
790,success,FTJM-47956,,1,1,0,attachment,2025-08-25T23:20:26.673029,2025-08-25T23:20:26.673029
795,success,FTJM-47959,,0,0,0,none,2025-08-25T23:20:27.308023,2025-08-25T23:20:27.308023
796,success,FTJM-47960,,0,0,0,none,2025-08-25T23:20:27.847752,2025-08-25T23:20:27.847752
793,success,FTJM-47958,,2,2,0,conversation,2025-08-25T23:20:29.095524,2025-08-25T23:20:29.095524
812,success,FTJM-47963,,0,0,0,none,2025-08-25T23:20:29.144219,2025-08-25T23:20:29.144219
798,success,FTJM-47961,,1,1,0,attachment,2025-08-25T23:20:29.557466,2025-08-25T23:20:29.557466
813,success,FTJM-47964,,0,0,0,none,2025-08-25T23:20:30.169971,2025-08-25T23:20:30.169971
818,success,FTJM-47965,,0,0,0,none,2025-08-25T23:20:30.662208,2025-08-25T23:20:30.662208
820,success,FTJM-47966,,0,0,0,none,2025-08-25T23:20:30.891321,2025-08-25T23:20:30.891321
811,success,FTJM-47962,,1,1,0,attachment,2025-08-25T23:20:30.987810,2025-08-25T23:20:30.987810
821,success,FTJM-47967,,0,0,0,none,2025-08-25T23:20:31.330642,2025-08-25T23:20:31.330642
822,success,FTJM-47968,,1,1,0,attachment,2025-08-25T23:20:33.166013,2025-08-25T23:20:33.166013
825,success,FTJM-47971,,0,0,0,none,2025-08-25T23:20:33.430921,2025-08-25T23:20:33.430921
823,success,FTJM-47969,,3,3,0,attachment,2025-08-25T23:20:34.806850,2025-08-25T23:20:34.806850
827,success,FTJM-47972,,1,1,0,attachment,2025-08-25T23:20:35.030042,2025-08-25T23:20:35.030042
824,success,FTJM-47970,,4,4,0,conversation,2025-08-25T23:20:35.540746,2025-08-25T23:20:35.540746
833,success,FTJM-47976,,0,0,0,none,2025-08-25T23:20:35.979025,2025-08-25T23:20:35.979025
829,success,FTJM-47974,,1,1,0,attachment,2025-08-25T23:20:36.083864,2025-08-25T23:20:36.083864
828,success,FTJM-47973,,1,1,0,attachment,2025-08-25T23:20:36.253540,2025-08-25T23:20:36.253540
830,success,FTJM-47975,,1,1,0,attachment,2025-08-25T23:20:36.718316,2025-08-25T23:20:36.718316
835,success,FTJM-47978,,0,0,0,none,2025-08-25T23:20:36.998117,2025-08-25T23:20:36.998117
834,success,FTJM-47977,,2,2,0,attachment,2025-08-25T23:20:37.665072,2025-08-25T23:20:37.665072
837,success,FTJM-47980,,0,0,0,none,2025-08-25T23:20:37.948868,2025-08-25T23:20:37.948868
836,success,FTJM-47979,,1,1,0,attachment,2025-08-25T23:20:38.169484,2025-08-25T23:20:38.169484
841,success,FTJM-47983,,0,0,0,none,2025-08-25T23:20:39.407508,2025-08-25T23:20:39.407508
838,success,FTJM-47981,,1,1,0,attachment,2025-08-25T23:20:39.753439,2025-08-25T23:20:39.753439
839,success,FTJM-47982,,1,1,0,conversation,2025-08-25T23:20:39.858550,2025-08-25T23:20:39.858550
842,success,FTJM-47984,,0,0,0,none,2025-08-25T23:20:40.091809,2025-08-25T23:20:40.091809
843,success,FTJM-47985,,0,0,0,none,2025-08-25T23:20:40.642348,2025-08-25T23:20:40.642348
845,success,FTJM-47986,,0,0,0,none,2025-08-25T23:20:40.898578,2025-08-25T23:20:40.898578
848,success,FTJM-47988,,0,0,0,none,2025-08-25T23:20:42.078989,2025-08-25T23:20:42.078989
849,success,FTJM-47989,,0,0,0,none,2025-08-25T23:20:42.407729,2025-08-25T23:20:42.407729
850,success,FTJM-47990,,0,0,0,none,2025-08-25T23:20:43.030501,2025-08-25T23:20:43.030501
854,success,FTJM-47991,,0,0,0,none,2025-08-25T23:20:43.579098,2025-08-25T23:20:43.579098
855,success,FTJM-47992,,0,0,0,none,2025-08-25T23:20:44.203023,2025-08-25T23:20:44.203023
858,success,FTJM-47994,,0,0,0,none,2025-08-25T23:20:45.227372,2025-08-25T23:20:45.227372
856,success,FTJM-47993,,1,1,0,attachment,2025-08-25T23:20:45.332287,2025-08-25T23:20:45.332287
859,success,FTJM-47995,,0,0,0,none,2025-08-25T23:20:45.633569,2025-08-25T23:20:45.633569
846,success,FTJM-47987,,2,2,0,conversation,2025-08-25T23:20:45.935317,2025-08-25T23:20:45.935317
860,success,FTJM-47996,,0,0,0,none,2025-08-25T23:20:46.499912,2025-08-25T23:20:46.499912
867,success,FTJM-48000,,0,0,0,none,2025-08-25T23:20:48.066932,2025-08-25T23:20:48.066932
866,success,FTJM-47999,,1,1,0,attachment,2025-08-25T23:20:48.768216,2025-08-25T23:20:48.768216
865,success,FTJM-47998,,2,2,0,conversation,2025-08-25T23:20:48.778221,2025-08-25T23:20:48.778221
868,success,FTJM-48001,,0,0,0,none,2025-08-25T23:20:48.789549,2025-08-25T23:20:48.789549
861,success,FTJM-47997,,2,2,0,conversation,2025-08-25T23:20:48.814521,2025-08-25T23:20:48.814521
869,success,FTJM-48002,,0,0,0,none,2025-08-25T23:20:49.197778,2025-08-25T23:20:49.197778
870,success,FTJM-48003,,0,0,0,none,2025-08-25T23:20:49.570562,2025-08-25T23:20:49.570562
871,success,FTJM-48004,,0,0,0,none,2025-08-25T23:20:50.149382,2025-08-25T23:20:50.149382
872,success,FTJM-48005,,0,0,0,none,2025-08-25T23:20:50.551343,2025-08-25T23:20:50.551343
873,success,FTJM-48006,,0,0,0,none,2025-08-25T23:20:51.043901,2025-08-25T23:20:51.043901
874,success,FTJM-48007,,0,0,0,none,2025-08-25T23:20:51.389708,2025-08-25T23:20:51.389708
877,success,FTJM-48009,,0,0,0,none,2025-08-25T23:20:52.508317,2025-08-25T23:20:52.508317
878,success,FTJM-48010,,1,1,0,attachment,2025-08-25T23:20:53.862926,2025-08-25T23:20:53.862926
880,success,FTJM-48012,,0,0,0,none,2025-08-25T23:20:54.021589,2025-08-25T23:20:54.021589
882,success,FTJM-48013,,0,0,0,none,2025-08-25T23:20:54.502488,2025-08-25T23:20:54.502488
879,success,FTJM-48011,,1,1,0,conversation,2025-08-25T23:20:54.840411,2025-08-25T23:20:54.840411
876,success,FTJM-48008,,5,5,0,conversation,2025-08-25T23:20:55.830491,2025-08-25T23:20:55.830491
883,success,FTJM-48014,,2,2,0,mixed,2025-08-25T23:20:56.930492,2025-08-25T23:20:56.930492
885,success,FTJM-48016,,1,1,0,conversation,2025-08-25T23:20:56.957993,2025-08-25T23:20:56.957993
884,success,FTJM-48015,,2,2,0,conversation,2025-08-25T23:20:57.084440,2025-08-25T23:20:57.084440
887,success,FTJM-48018,,0,0,0,none,2025-08-25T23:20:57.252165,2025-08-25T23:20:57.252165
886,success,FTJM-48017,,1,1,0,attachment,2025-08-25T23:20:58.098866,2025-08-25T23:20:58.098866
894,success,FTJM-48023,,0,0,0,none,2025-08-25T23:20:59.717188,2025-08-25T23:20:59.717188
888,success,FTJM-48019,,2,2,0,attachment,2025-08-25T23:20:59.945619,2025-08-25T23:20:59.945619
895,success,FTJM-48024,,0,0,0,none,2025-08-25T23:21:00.138060,2025-08-25T23:21:00.138060
896,success,FTJM-48025,,0,0,0,none,2025-08-25T23:21:00.738139,2025-08-25T23:21:00.738139
891,success,FTJM-48022,,1,1,0,attachment,2025-08-25T23:21:00.997427,2025-08-25T23:21:00.997427
897,success,FTJM-48026,,0,0,0,none,2025-08-25T23:21:01.509575,2025-08-25T23:21:01.509575
928,success,FTJM-48027,,0,0,0,none,2025-08-25T23:21:01.773799,2025-08-25T23:21:01.773799
890,success,FTJM-48021,,5,5,0,attachment,2025-08-25T23:21:02.856116,2025-08-25T23:21:02.856116
951,success,FTJM-48028,,1,1,0,conversation,2025-08-25T23:21:02.867125,2025-08-25T23:21:02.867125
954,success,FTJM-48030,,0,0,0,none,2025-08-25T23:21:02.955050,2025-08-25T23:21:02.955050
889,success,FTJM-48020,,11,11,0,mixed,2025-08-25T23:21:04.779713,2025-08-25T23:21:04.779713
955,success,FTJM-48031,,1,1,0,attachment,2025-08-25T23:21:05.505434,2025-08-25T23:21:05.505434
956,success,FTJM-48032,,1,1,0,attachment,2025-08-25T23:21:05.558677,2025-08-25T23:21:05.558677
961,success,FTJM-48036,,0,0,0,none,2025-08-25T23:21:06.128984,2025-08-25T23:21:06.128984
953,success,FTJM-48029,,4,4,0,mixed,2025-08-25T23:21:07.687876,2025-08-25T23:21:07.687876
964,success,FTJM-48038,,1,1,0,attachment,2025-08-25T23:21:10.058633,2025-08-25T23:21:10.058633
958,success,FTJM-48034,,1,1,0,attachment,2025-08-25T23:21:10.253127,2025-08-25T23:21:10.253127
957,success,FTJM-48033,,1,1,0,attachment,2025-08-25T23:21:10.814343,2025-08-25T23:21:10.814343
966,success,FTJM-48040,,1,1,0,attachment,2025-08-25T23:21:10.905663,2025-08-25T23:21:10.905663
965,success,FTJM-48039,,1,1,0,attachment,2025-08-25T23:21:10.910252,2025-08-25T23:21:10.910252
959,success,FTJM-48035,,1,1,0,attachment,2025-08-25T23:21:10.916534,2025-08-25T23:21:10.916534
967,success,FTJM-48041,,1,1,0,attachment,2025-08-25T23:21:12.008648,2025-08-25T23:21:12.008648
963,success,FTJM-48037,,1,1,0,attachment,2025-08-25T23:21:12.340236,2025-08-25T23:21:12.340236
969,success,FTJM-48043,,0,0,0,none,2025-08-25T23:21:12.430418,2025-08-25T23:21:12.430418
970,success,FTJM-48044,,0,0,0,none,2025-08-25T23:21:12.777048,2025-08-25T23:21:12.777048
968,success,FTJM-48042,,2,2,0,attachment,2025-08-25T23:21:13.937054,2025-08-25T23:21:13.937054
978,success,FTJM-48048,,0,0,0,none,2025-08-25T23:21:14.628131,2025-08-25T23:21:14.628131
979,success,FTJM-48049,,0,0,0,none,2025-08-25T23:21:15.163765,2025-08-25T23:21:15.163765
980,success,FTJM-48050,,0,0,0,none,2025-08-25T23:21:15.610282,2025-08-25T23:21:15.610282
975,success,FTJM-48047,,1,1,0,attachment,2025-08-25T23:21:15.670317,2025-08-25T23:21:15.670317
973,success,FTJM-48045,,4,4,0,attachment,2025-08-25T23:21:15.824120,2025-08-25T23:21:15.824120
974,success,FTJM-48046,,4,4,0,attachment,2025-08-25T23:21:15.836128,2025-08-25T23:21:15.836128
981,success,FTJM-48051,,1,1,0,attachment,2025-08-25T23:21:17.159756,2025-08-25T23:21:17.159756
983,success,FTJM-48053,,0,0,0,none,2025-08-25T23:21:17.336227,2025-08-25T23:21:17.336227
987,success,FTJM-48054,,0,0,0,none,2025-08-25T23:21:17.755725,2025-08-25T23:21:17.755725
982,success,FTJM-48052,,1,1,0,conversation,2025-08-25T23:21:18.192743,2025-08-25T23:21:18.192743
989,success,FTJM-48055,,0,0,0,none,2025-08-25T23:21:18.322776,2025-08-25T23:21:18.322776
991,success,FTJM-48056,,0,0,0,none,2025-08-25T23:21:18.552945,2025-08-25T23:21:18.552945
994,success,FTJM-48058,,0,0,0,none,2025-08-25T23:21:19.845796,2025-08-25T23:21:19.845796
996,success,FTJM-48060,,0,0,0,none,2025-08-25T23:21:20.630428,2025-08-25T23:21:20.630428
995,success,FTJM-48059,,1,1,0,attachment,2025-08-25T23:21:21.487689,2025-08-25T23:21:21.487689
1002,success,FTJM-48063,,0,0,0,none,2025-08-25T23:21:22.308366,2025-08-25T23:21:22.308366
1003,success,FTJM-48064,,0,0,0,none,2025-08-25T23:21:22.725958,2025-08-25T23:21:22.725958
1001,success,FTJM-48062,,2,2,0,attachment,2025-08-25T23:21:22.784172,2025-08-25T23:21:22.784172
